id,word,pos,ua,definitionUa,ax_semantic,ax_natural,ax_grammar,ax_pos,ax_register,ax_calque,ax_consistency,ax_pedagogical,ax_ui,disposition,confidence,category,proposed_target,proposed_value,rationale
SB-0212,commissioner,n.,комісар,"Посадовець, відповідальний за урядове відомство, особливо поліцію.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"commissioner → «комісар»; definition (an official in charge of a government department, esp. police) is accurate; noun POS matches."
SB-1669,survive,word family,вижити,"Про людину, продовжувати жити; залишитися живим.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"survive → «вижити»; definition (of a person, to continue to live; to remain alive) is accurate; verb POS matches."
SB-1253,unveil,v.,розкрити,Зняти вуаль з; розкривати; виявити щось приховане.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,unveil → «розкрити»; definition (to remove a veil from; to reveal; to disclose something hidden) is accurate; verb POS matches.
SB-1561,image,word family,зображення,Візуальне чи інше зображення зовнішньої форми чогось у мистецтві.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,image → «зображення»; definition (a visual or other representation of the external form of something in art) is accurate; noun POS matches.
SB-1424,strategies,word family,стратегії,"План дій, спрямований на досягнення конкретної мети.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,strategies → «стратегії»; definition (a plan of action aimed at achieving a specific goal) is accurate; plural noun POS matches.
SB-0181,charter,n.,статут,"Документ, виданий певною владою, що створює державну чи приватну установу та визначає її цілі та привілеї.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,charter → «статут»; definition (a document issued by an authority creating an institution and defining its aims and privileges) is accurate; noun POS matches.
SB-0562,gut,n.,кишка,"Травний тракт, особливо кишечник.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"gut → «кишка»; definition (the digestive tract, esp. the intestines) is accurate; noun POS matches."
SB-0347,dependence,n.,залежність,"Стан залежності, покладання на іншого.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,dependence → «залежність»; definition (the state of depending or relying on another) is accurate; noun POS matches.
SB-0810,notably,adv.,особливо,Як яскравий приклад; помітним чином.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,notably → «особливо»; definition (as a striking example; in a noticeable manner) is accurate; adverb POS matches.
SB-0944,pulse,n.,пульс,"Зазвичай регулярне серцебиття відчувається, коли артерії поблизу шкіри (наприклад, на шиї чи зап’ясті) стиснуті, спричинене серцем, що прокачує через них кров.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,pulse → «пульс»; definition (the usually regular heartbeat felt when arteries near the skin are compressed) is accurate; noun POS matches.
SB-0914,privatization,n.,приватизація,Передача компанії або організації з державної власності та контролю в приватну.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,privatization → «приватизація»; definition (transfer of a company from public ownership and control to private) is accurate; noun POS matches.
SB-1266,vein,n.,вена,"Кровоносна судина, яка транспортує кров з капілярів назад до серця.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,vein → «вена»; definition (a blood vessel transporting blood from the capillaries back to the heart) is accurate; noun POS matches.
SB-1477,sufficient,word family,достатній,"Достатнього типу або виду, який задовольняє вимоги чи потреби.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,sufficient → «достатній»; definition (of a kind or amount that satisfies requirements or needs) is accurate; adjective POS matches.
SB-1333,economic,word family,економічний,Що стосується економіки.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,economic → «економічний»; definition (relating to the economy) is accurate; adjective POS matches.
SB-0287,correlate,v.,співвідносити,"Порівнювати речі і приводити їх у відношення, що мають відповідні характеристики.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,correlate → «співвідносити»; definition (to compare things and bring them into a relation with corresponding characteristics) is accurate; verb POS matches.
SB-0763,methodology,n.,методологія,"Набір методів, практик, процедур і правил, які використовують ті, хто працює в певній сфері.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"methodology → «методологія»; definition (a set of methods, practices, procedures and rules used by those in a field) is accurate; noun POS matches."
SB-0873,plea,n.,прохання,"Звернення, прохання, настійна молитва чи благання.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"plea → «прохання»; definition (an appeal, request, urgent prayer or entreaty) is accurate; noun POS matches."
SB-0381,discard,v.,відкинути,"Викинути, відкинути.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"discard → «відкинути»; definition (to throw away, cast off) is accurate; verb POS matches."
SB-0871,pirate,n.,пірат,"Злочинець, який грабує на морі; зазвичай нападають на торговельні судна, хоча часто грабують портові міста.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"pirate → «пірат»; definition (a criminal who robs at sea, usually attacking merchant vessels) is accurate; noun POS matches."
SB-0890,predator,n.,хижак,"Будь-яка тварина чи інший організм, який полює та вбиває інші нерослинні організми (їхню здобич), головним чином для їжі.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"predator → «хижак»; definition (an animal or organism that hunts and kills other non-plant organisms as prey, mainly for food) is accurate; noun POS matches."
SB-1502,emerged,word family,виник,Прийти в поле зору.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,emerged → «виник»; definition (to come into view) conveys the sense; consistent gloss for the family.
SB-1482,volume,word family,обсяг,"Тривимірна міра простору, яка складається з довжини, ширини та висоти. Він вимірюється в одиницях кубічних сантиметрів у метричних, кубічних дюймах або кубічних футах в англійській мові.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"volume → «обсяг»; definition (a three-dimensional measure of space of length, width and height, measured in cubic units) is accurate; noun POS matches."
SB-1092,solo,"adj., n.",соло,"Робота або виконання, виконане однією особою.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"solo → «соло»; definition (a work or performance done by one person) is accurate; adj.,n. POS matches."
SB-1761,team,word family,команда,"Будь-яка група людей, які займаються однією діяльністю, особливо спортом або роботою.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"team → «команда»; definition (any group of people engaged in one activity, esp. sport or work) is accurate; noun POS matches."
SB-0764,midst,n.,посеред,Місце в середині чого-небудь; може використовуватися в буквальному або метафоричному значенні.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"midst → «посеред»; definition (a place in the middle of something, literal or metaphorical) is accurate; noun POS matches."
SB-0754,memorial,n.,меморіал,"Щось, наприклад пам'ятник, яким хтось або щось згадується.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"memorial → «меморіал»; definition (something, e.g. a monument, by which someone or something is remembered) is accurate; noun POS matches."
SB-0713,listing,n.,список,Запис у списку або каталозі.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,listing → «список»; definition (an entry in a list or catalogue) is accurate; noun POS matches.
SB-0099,attribute,"v., n.",атрибут,Пов'язувати право власності чи авторство на (щось) з кимось.,pass,pass,pass,flag,pass,pass,flag,pass,pass,P2,medium,pos-gloss-mismatch,ua,приписувати; атрибут,"attribute (v., n.): the definition describes the verb ('associate ownership/authorship with someone' = приписувати), but the gloss «атрибут» gives only the noun; the verb sense is missing."
SB-0018,accumulation,n.,накопичення,"Акт накопичення або збору, як у купу.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"accumulation → «накопичення»; definition (the act of accumulating or gathering, as in a heap) is accurate; noun POS matches."
SB-0318,custody,n.,опіка,"Законне право піклуватися про щось або про когось, особливо про дітей.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"custody → «опіка»; definition (the legal right to care for something or someone, esp. children) is accurate; noun POS matches."
SB-1352,method,word family,метод,"Процес, за допомогою якого виконується завдання; спосіб виконання чогось (з наступним додаванням, до або для мети процесу).",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,method → «метод»; definition (a process by which a task is performed; a way of doing something) is accurate; noun POS matches.
SB-0959,ray,n.,промінь,Промінь світла або випромінювання.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,ray → «промінь»; definition (a beam of light or radiation) is accurate; noun POS matches.
SB-0320,cynical,adj.,цинічний,"Скептично ставиться до чесності, щирості або мотивів інших.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"cynical → «цинічний»; definition (sceptical of the honesty, sincerity or motives of others) is accurate; adjective POS matches."
SB-1346,interpretation,word family,тлумачення; інтерпретація,Акт тлумачення або пояснення чогось незрозумілого; переклад; версія.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,interpretation → «тлумачення; інтерпретація»; definition (the act of interpreting or explaining something unclear; a translation; a version) is accurate; noun POS matches.
SB-0218,compel,v.,змушувати,"Змушувати, обмежувати або примушувати.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"compel → «змушувати»; definition (to force, constrain or coerce) is accurate; verb POS matches."
SB-1359,process,word family,процес; обробляти,"Низка подій, що призводять до результату або продукту.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,process → «процес; обробляти»; definition (a series of events leading to a result or product) is accurate; covers noun+verb senses.
SB-0441,encompass,v.,охоплювати,"Включити в його сферу дії; обвести або обійти так, щоб оточити; підкладати; містити.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,encompass → «охоплювати»; definition (to include within its scope; to encircle or surround; to contain) is accurate; verb POS matches.
SB-1536,sum,word family,сума,"Величина, отримана додаванням або агрегацією.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,sum → «сума»; definition (a quantity obtained by adding or aggregating) is accurate; noun POS matches.
SB-0681,landlord,n.,орендодавець,"Особа, яка здає в оренду нерухоме майно; орендодавець.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,landlord → «орендодавець»; definition (a person who leases out real property; a lessor) is accurate; noun POS matches.
SB-1675,voluntary,word family,добровільний,"Робиться, дається або діє за власним бажанням.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"voluntary → «добровільний»; definition (done, given or acting of one's own free will) is accurate; adjective POS matches."
SB-0179,characterize,v.,характеризувати,Бути типовим для.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,characterize → «характеризувати»; definition (to be typical of) is accurate; verb POS matches.
SB-1119,statistical,adj.,статистичний,Статистики або пов’язані зі статистикою.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,statistical → «статистичний»; definition (of or relating to statistics) is accurate; adjective POS matches.
SB-0035,adolescent,n.,підліток,"Людина, яка перебуває в підлітковому віці; хтось, хто досяг статевої зрілості, але ще не дорослий.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,adolescent → «підліток»; definition (a person in adolescence; one who has reached puberty but is not yet an adult) is accurate; noun POS matches.
SB-0251,consciousness,n.,свідомість,Стан свідомості або усвідомлення; обізнаність.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,consciousness → «свідомість»; definition (the state of being conscious or aware; awareness) is accurate; noun POS matches.
SB-0980,regulatory,adj.,регулятивний,Регулювання чи відношення до нього.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,regulatory → «регулятивний»; definition (regulating or relating to regulation) is accurate; adjective POS matches.
SB-1172,suspicious,adj.,підозрілий,Недовірливий або схильний підозрювати.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,suspicious → «підозрілий»; definition (distrustful or inclined to suspect) is accurate; adjective POS matches.
SB-0566,handful,n.,жменя,"Кількість, яку рука може схопити або вмістити.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,handful → «жменя»; definition (a quantity the hand can grasp or hold) is accurate; noun POS matches.
SB-0431,elite,n.,еліта,"Особлива група або соціальний клас людей, які мають вищий соціальний чи економічний статус і відповідну владу, переваги чи привілеї в суспільстві; член такої групи.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,elite → «еліта»; definition (a special group or social class of higher status with corresponding power and privileges) is accurate; noun POS matches.
SB-1249,undermine,v.,підривати,"Послаблювати або діяти проти; перешкоджати, саботувати.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"undermine → «підривати»; definition (to weaken or act against; to hinder, sabotage) is accurate; verb POS matches."
SB-1156,superior,adj.,вищий,"Вищий за рангом, статусом або якістю.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"superior → «вищий»; definition (higher in rank, status or quality) is accurate; adjective POS matches."
SB-1508,hypothesis,word family,гіпотеза,"Попереднє припущення, що пояснює спостереження, явище чи наукову проблему, яке можна перевірити шляхом подальших спостережень, досліджень або експериментів.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"hypothesis → «гіпотеза»; definition (a tentative assumption explaining an observation, testable by further study or experiment) is accurate; noun POS matches."
SB-0095,atrocity,n.,злодіяння,Надзвичайно жорстокий вчинок; жахливий акт несправедливості.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,atrocity → «злодіяння»; definition (an extremely cruel act; a horrific act of injustice) is accurate; noun POS matches.
SB-0217,compassion,n.,співчуття,"Глибоке усвідомлення страждань інших людей настільки, що вони мотивовані полегшити такі стани.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"compassion → «співчуття»; definition (a deep awareness of others' suffering, with the motivation to relieve it) is accurate; noun POS matches."
SB-1739,ethical,word family,етичний,"Що стосується загальноприйнятих принципів правильного й неправильного, особливо в певній організації чи професії.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"ethical → «етичний»; definition (relating to accepted principles of right and wrong, esp. in an organisation or profession) is accurate; adjective POS matches."
SB-0239,confer,v.,надавати,Надати у власність; дарувати.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,confer → «надавати»; definition (to grant into possession; to bestow) is accurate for the 'grant' sense; verb POS matches.
SB-1422,select,word family,вибрати,"Вибрати один або кілька елементів набору, особливо набору опцій.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"select → «вибрати»; definition (to choose one or more items from a set, esp. of options) is accurate; verb POS matches."
SB-0599,imagery,n.,зображення,"Риторичне оформлення в письмовій чи усній формі; яскраві описи, що представляють або навіюють образи чуттєвих об'єктів; фігури в дискурсі.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,imagery → «зображення»; definition (rhetorical decoration in writing or speech; vivid descriptions evoking sensory images) is accurate; noun POS matches.
SB-1183,taxpayer,n.,платник податків,"Особа, яка підлягає оподаткуванню, зобов’язана або сплачує податок.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,taxpayer → «платник податків»; definition (a person subject or obliged to pay tax) is accurate; noun POS matches.
SB-1074,sin,n.,гріх,Порушення божественної волі або релігійного закону.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,sin → «гріх»; definition (a violation of divine will or religious law) is accurate; noun POS matches.
SB-0888,precedent,n.,прецедент,"Дія в минулому, яку можна використати як приклад, щоб допомогти визначити результат подібних випадків у майбутньому.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,precedent → «прецедент»; definition (a past action usable as an example to help decide the outcome of similar future cases) is accurate; noun POS matches.
SB-0091,assert,v.,стверджувати,Заявляти з упевненістю або просто і рішуче; стверджувати позитивно.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,assert → «стверджувати»; definition (to declare with confidence or firmly; to state positively) is accurate; verb POS matches.
SB-1228,transmission,n.,передача,"Акт передачі, напр. даних (сигналів) або електроенергії.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"transmission → «передача»; definition (the act of transmitting, e.g. data signals or electricity) is accurate; noun POS matches."
SB-0800,noble,adj.,благородний,"Наявність почесних якостей; мати моральну висоту та свободу від будь-чого дрібного, підлого чи сумнівного в поведінці та характері.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,noble → «благородний»; definition (having honourable qualities; moral elevation and freedom from anything petty or base) is accurate; adjective POS matches.
SB-0523,formulate,v.,формулювати,Викласти в ясній і певній формі твердження або вираз.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,formulate → «формулювати»; definition (to state in a clear and definite form) is accurate; verb POS matches.
SB-0955,ranking,n.,рейтинг,Відносне розміщення в списку.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,ranking → «рейтинг»; definition (a relative placement in a list) is accurate; noun POS matches.
SB-0644,integrated,adj.,інтегрований,"складений і скоординований, щоб утворити ціле",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,integrated → «інтегрований»; definition (composed and coordinated to form a whole) is accurate; consistent gloss.
SB-0047,alien,adj.,чужий,"Не належать до тієї самої країни, землі чи уряду, чи до їхніх громадян чи підданих; іноземні.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"alien → «чужий»; definition (not belonging to the same country, land or government or its citizens; foreign) is accurate; adjective POS matches."
SB-0732,mandate,n.,мандат; офіційні повноваження,Офіційна або авторитетна команда; наказ чи розпорядження; комісія; судовий припис; дозвіл.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"mandate → «мандат; офіційні повноваження»; definition (an official or authoritative command; an order, commission, or authorisation) is accurate; noun POS matches."
SB-0089,assemble,v.,зібрати,Збирати разом.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,assemble → «зібрати»; definition (to gather together) is accurate; verb POS matches.
SB-0138,boast,v.,хвалитися,Вихвалятися; голосно говорити на хвалу собі.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,boast → «хвалитися»; definition (to brag; to speak loudly in praise of oneself) is accurate; verb POS matches.
SB-0059,aluminium,n.,алюміній,"Легкий сріблястий метал, що добувається з бокситів, і хімічний елемент (символ Al) з атомним номером 13.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"aluminium → «алюміній»; definition (a light silvery metal from bauxite, element Al, atomic number 13) is factually correct; noun POS matches."
SB-0367,diagnose,v.,діагностувати,"Визначити, яка хвороба викликає ознаки та симптоми хворої людини; знайти діагноз.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,diagnose → «діагностувати»; definition (to determine which disease is causing a person's signs and symptoms) is accurate; verb POS matches.
SB-0957,ratio,n.,співвідношення,"Число, що представляє порівняння між двома названими речами.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,ratio → «співвідношення»; definition (a number representing a comparison between two named things) is accurate; noun POS matches.
SB-1445,emphasis,word family,наголос,"Особлива вага чи сила, що надається чомусь, що вважається важливим.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,emphasis → «наголос»; definition (special weight or force given to something considered important) is accurate; noun POS matches.
SB-1068,shrink,v.,скорочуватися,Стати меншим; контрактувати.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,shrink → «скорочуватися»; definition (to become smaller; to contract) is accurate; verb POS matches.
SB-1375,affect,word family,впливати,Впливати або змінювати.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,affect → «впливати»; definition (to influence or change) is accurate; verb POS matches.
SB-0595,ideological,adj.,ідеологічний,Що стосується однієї чи кількох ідеологій.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,ideological → «ідеологічний»; definition (relating to one or more ideologies) is accurate; adjective POS matches.
SB-1207,tide,n.,приплив,"Добове коливання рівня моря, викликане гравітаційним впливом Місяця і Сонця.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,tide → «приплив»; definition (the daily fluctuation of sea level caused by the gravitational pull of the Moon and Sun) is accurate; noun POS matches.
SB-0952,rage,n.,лють,Сильний неконтрольований гнів.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,rage → «лють»; definition (intense uncontrolled anger) is accurate; noun POS matches.
SB-1646,file,word family,файл,"Збірка документів, зібраних і архівованих разом.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,file → «файл»; definition (a collection of documents gathered and archived together) is accurate; noun POS matches.
SB-0353,deputy,n.,заступник,"Той, кого призначають на заміну інших і мають право діяти за них від їхнього імені або від їхнього імені; заступник на посаді.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,deputy → «заступник»; definition (one appointed to substitute for another and authorised to act on their behalf) is accurate; noun POS matches.
SB-1573,psychology,word family,психологія,Вивчення людського розуму.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,psychology → «психологія»; definition (the study of the human mind) is accurate; noun POS matches.
SB-1608,incentive,word family,стимул,"Щось, що мотивує, збуджує або заохочує.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"incentive → «стимул»; definition (something that motivates, excites or encourages) is accurate; noun POS matches."
SB-0087,assassination,n.,вбивство,"Вбивство людини, особливо з політичних мотивів або заради особистої вигоди.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"assassination → «вбивство»; definition (the killing of a person, esp. for political motives or personal gain) is accurate; noun POS matches."
SB-0968,recipient,n.,одержувач,"Той, хто отримує.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,recipient → «одержувач»; definition (one who receives) is accurate; noun POS matches.
SB-1503,error,word family,помилка,"помилка; випадкова неправильна дія або неправдива заява, зроблена не навмисно.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,error → «помилка»; definition (an accidental incorrect action or false statement made unintentionally) is accurate though it restates the gloss; noun POS matches.
SB-0248,congressional,adj.,конгресовий,З конгресу або стосовно нього.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,congressional → «конгресовий»; definition (of or relating to a congress) is accurate; adjective POS matches.
SB-0796,nest,n.,гніздо,"Споруда, побудована птахом як місце для висиджування яєць і вирощування молодняку.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,nest → «гніздо»; definition (a structure built by a bird to hatch eggs and raise young) is accurate; noun POS matches.
SB-1633,chemical,word family,хімічний,З хімії або пов'язаної з нею.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,chemical → «хімічний»; definition (of or related to chemistry) is accurate; adjective POS matches.
SB-1069,shrug,v.,знизати плечима,"Підняти (плечі), щоб висловити невпевненість, відсутність занепокоєння, (раніше) страх тощо.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"shrug → «знизати плечима»; definition (to raise the shoulders to express uncertainty, unconcern or fear) is accurate; verb POS matches."
SB-0822,offering,n.,пропозиція,"Акт, за допомогою якого щось пропонується.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,offering → «пропозиція»; definition (the act by which something is offered) conveys the sense; noun POS matches.
SB-1292,weaken,v.,ослабити,Зробити слабшим або менш сильним.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,weaken → «ослабити»; definition (to make weaker or less strong) is accurate; verb POS matches.
SB-0808,noon,n.,полудень,"Час доби, коли здається, що Сонце досягає найвищої точки на небі; сонячний полудень.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,noon → «полудень»; definition (the time of day when the Sun appears to reach its highest point; solar noon) is accurate; noun POS matches.
SB-1597,diversity,word family,різноманітність,Якість різноманітності або відмінності; відмінність чи несхожість.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,diversity → «різноманітність»; definition (the quality of being diverse or different; difference or dissimilarity) is accurate; noun POS matches.
SB-0903,preside,v.,головувати,Діяти як президент або голова.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,preside → «головувати»; definition (to act as president or chair) is accurate; verb POS matches.
SB-1293,weave,v.,плести,Сформувати щось шляхом пропускання відрізків або ниток матеріалу один під одним.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,weave → «плести»; definition (to form something by passing lengths or threads of material under one another) is accurate; verb POS matches.
SB-1086,soar,v.,парити,"Літати високо без зусиль, як птах.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"soar → «парити»; definition (to fly high effortlessly, like a bird) is accurate; verb POS matches."
SB-0543,glance,"n., v.",погляд,"Звернути (очі чи погляд) на щось, часто ненадовго.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"glance → «погляд»; definition (to direct the eyes at something, often briefly) covers the n.,v. senses; POS tag matches."
SB-0868,physician,n.,лікар,"Лікар, який отримав підготовку в медицині.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,physician → «лікар»; definition (a doctor trained in medicine) is accurate; noun POS matches.
SB-0339,delegate,n.,делегат,"Особа, уповноважена діяти як представник іншої особи; депутат.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,delegate → «делегат»; definition (a person authorised to act as a representative of another) is accurate; noun POS matches.
SB-0501,feat,n.,подвиг; визначне досягнення,Відносно рідкісне або важке досягнення.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,feat → «подвиг; визначне досягнення»; definition (a relatively rare or difficult achievement) is accurate; noun POS matches.
SB-0485,experimental,adj.,експериментальний,Відносно або засноване на експерименті.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,experimental → «експериментальний»; definition (relating to or based on experiment) is accurate; adjective POS matches.
SB-1075,situated,adj.,розташований,Знаходиться в конкретному місці.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,situated → «розташований»; definition (located in a particular place) is accurate; adjective POS matches.
SB-1236,tribute,n.,данина,"Визнання вдячності, поваги чи захоплення; супутній подарунок.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"tribute → «данина»; definition (an acknowledgement of gratitude, respect or admiration; an accompanying gift) is accurate; noun POS matches."
SB-1125,storage,n.,зберігання,Акт зберігання товару; стан зберігання.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,storage → «зберігання»; definition (the act of storing goods; the state of being stored) is accurate; noun POS matches.
SB-1480,techniques,word family,техніки,"Спосіб досягнення чогось або здійснення чогось, особливо такий, що вимагає певних навичок або знань.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"techniques → «техніки»; definition (a way of achieving or doing something, esp. requiring skill or knowledge) is accurate; plural noun POS matches."
SB-0995,rental,n.,оренда,Плата за оренду чогось.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,rental → «оренда»; definition (a payment for renting something) is accurate; noun POS matches.
