id,word,pos,ua,definitionUa,ax_semantic,ax_natural,ax_grammar,ax_pos,ax_register,ax_calque,ax_consistency,ax_pedagogical,ax_ui,disposition,confidence,category,proposed_target,proposed_value,rationale
SB-1456,layer,word family,шар,"Одна товщина якогось матеріалу, що покриває поверхню.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,layer → «шар»; definition (one thickness of a material covering a surface) is accurate; noun POS matches.
SB-0115,bass1,n.,бас (низький звук; басовий інструмент),Низький за висотою звук або музичний інструмент чи голос із низьким регістром.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,bass → «бас»; definition (a low-pitched sound or a low-register instrument or voice) is accurate; the disambiguation matches; noun POS correct.
SB-0882,portfolio,n.,портфоліо,"Група інвестицій та інших активів, якими володіє інвестор.",flag,pass,pass,pass,pass,pass,flag,pass,pass,P2,medium,ua-definition-sense-mismatch,ua,портфель (інвестиційний),"portfolio definition describes an investment portfolio, but the gloss «портфоліо» is the creative/works sense; the investment sense in Ukrainian is «(інвестиційний) портфель»."
SB-1520,overall,word family,в цілому,Загалом; з урахуванням усього.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,overall → «в цілому»; definition (in general; taking everything into account) is accurate; adverb POS matches.
SB-1115,stabilize,v.,стабілізувати,Зробити стабільним.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,stabilize → «стабілізувати»; definition (to make stable) is accurate; verb POS matches.
SB-1661,phenomenon,word family,явище,"Річ або істота, подія або процес, що сприймаються органами чуття; або факт чи подія цього.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"phenomenon → «явище»; definition (a thing, event or process perceived by the senses) is accurate; noun POS matches."
SB-0446,endorse,v.,схвалити,"Виражати підтримку чи схвалення, особливо офіційно чи публічно; надати індосамент.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,"endorse → «схвалити»; definition (express support/approval, esp. officially; give an endorsement) is accurate; verb POS matches."
SB-0016,accountable,adj.,підзвітний,"Зобов'язаний, коли його покличуть, відповідати (за свої вчинки); відповідальний.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,accountable → «підзвітний»; definition (obliged to answer for one's actions; responsible) is accurate; adjective POS matches.
SB-1340,financial,word family,фінансовий,Пов'язані з фінансами.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,financial → «фінансовий»; definition (relating to finance) is accurate; adjective POS matches; plural agreement in the gloss-def is trivial.
SB-1554,evolution,word family,еволюція,Процес розвитку.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,evolution → «еволюція»; definition (the process of development) is accurate; noun POS matches.
SB-1141,substantial,adj.,істотний,"Великі за розміром, кількістю або вартістю; достатній; значний.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"substantial → «істотний»; definition (large in size, amount or value; considerable) is accurate; adjective POS matches."
SB-1670,thesis,word family,теза,"Розгорнута наукова робота або основне твердження, яке автор обґрунтовує доказами.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,thesis → «теза»; definition (an extended scholarly work or a main claim supported by evidence) is accurate; noun POS matches.
SB-0036,adoption,n.,усиновлення,Стан усиновлення; прийняття дитини інших батьків як власної дитини.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,adoption → «усиновлення»; definition (accepting another's child as one's own) is accurate; noun POS matches.
SB-1178,synthesis,n.,синтез,Утворення чогось складного або зв'язного шляхом поєднання більш простих речей.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,synthesis → «синтез»; definition (forming something complex by combining simpler things) is accurate; noun POS matches.
SB-1580,transition,word family,перехід,"Процес зміни однієї форми, стану, стилю чи місця в інше.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"transition → «перехід»; definition (the process of changing from one form, state or place to another) is accurate; noun POS matches."
SB-0026,acute,adj.,гострий,інтенсивний; чутливий; різкий.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,acute → «гострий»; definition (intense; keen; sharp) is accurate; adjective POS matches.
SB-0610,inclusion,n.,включення,"Акт включення, тобто додавання або анексування (чогось) до групи, набору або сукупності.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"inclusion → «включення»; definition (the act of including, i.e. adding something to a group or set) is accurate; noun POS matches."
SB-0205,colonial,adj.,колоніальний,З колонії або відноситься до неї.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,colonial → «колоніальний»; definition (of or relating to a colony) is accurate; adjective POS matches.
SB-1566,monitoring,word family,моніторинг,"Здійснення спостереження за навколишнім середовищем чи людьми або безперервне чи регулярне спостереження за ними з метою виявлення сигналів, рухів або змін стану чи якості.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,monitoring → «моніторинг»; definition (continuous or regular observation to detect signals or changes) is accurate; noun POS matches.
SB-0581,hint,"n., v.",підказка,Мати на увазі без прямого твердження; щоб надати підказку.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,"hint → «підказка»; definition (to imply without direct statement; to give a clue) covers the n.,v. senses; POS tag matches."
SB-0654,interfere,v.,заважати,"Вплутуватися або втягуватись, завдаючи занепокоєння.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,interfere → «заважати»; definition (to involve oneself in a way that causes disturbance) is accurate; verb POS matches.
SB-0222,competence,n.,компетентність,"Якість або стан компетентності, тобто здатності або придатності для виконання загальної ролі.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,competence → «компетентність»; definition (the quality or state of being competent; ability to perform a role) is accurate; noun POS matches.
SB-1610,index,word family,індекс,Алфавітний список предметів і їх розташування.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,index → «індекс»; definition (an alphabetical list of items and their location) is accurate; noun POS matches.
SB-0631,insider,n.,інсайдер,"Особа, яка володіє спеціальними знаннями про внутрішню роботу групи, організації чи установи.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,insider → «інсайдер»; definition (a person with special knowledge of a group's inner workings) is accurate; noun POS matches.
SB-1649,global,word family,глобальний,Щодо всіх частин світу.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,global → «глобальний»; definition (relating to all parts of the world) is accurate; adjective POS matches.
SB-0253,consensus,n.,консенсус,"Загальна згода між членами певної групи чи спільноти, кожен член якої має певну свободу дій у прийнятті рішень і подальших діях.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,consensus → «консенсус»; definition (general agreement among members of a group) is accurate; noun POS matches.
SB-0685,laser,n.,лазер,"Пристрій, який створює монохроматичний когерентний пучок світла.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,laser → «лазер»; definition (a device producing a monochromatic coherent beam of light) is accurate; noun POS matches.
SB-0693,legendary,adj.,легендарний,"Маючи неймовірну велич; чудовий до такої міри, щоб викликати історії.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,legendary → «легендарний»; definition (having incredible greatness; remarkable enough to give rise to stories) conveys the sense; adjective POS matches.
SB-0257,consolidate,v.,консолідувати,Об'єднати в єдине ціле; щоб об’єднатися або приєднатися.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,consolidate → «консолідувати»; definition (to combine into a single whole; to unite or join) is accurate; verb POS matches.
SB-1498,debate,word family,дебати,"Аргумент або дискусія, як правило, в упорядкованій або офіційній обстановці, часто за участю більше двох осіб, яка зазвичай закінчується голосуванням або іншим рішенням.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"debate → «дебати»; definition (an argument or discussion in an orderly or formal setting, often ending in a vote) is accurate; noun POS matches."
SB-1430,circumstances,word family,обставини,"Умови та факти, які впливають на ситуацію або подію.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,circumstances → «обставини»; definition (the conditions and facts affecting a situation or event) is accurate; plural noun POS matches.
SB-1414,region,word family,область,"Будь-яка значна і зв'язана частина простору або поверхні; зокрема, ділянка землі чи моря значної, але невизначеної протяжності; країна; район;",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"region → «область»; definition (a significant, connected part of space or surface; a tract of land) is accurate; noun POS matches."
SB-0076,arbitrary,adj.,довільний,"На основі особистого розсуду чи судження; не ґрунтуючись на будь-якій об’єктивній відмінності, можливо, навіть зробленій навмання.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"arbitrary → «довільний»; definition (based on personal discretion, not on objective distinction) is accurate; adjective POS matches."
SB-0160,calculation,n.,розрахунок,Акт або процес обчислення.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,calculation → «розрахунок»; definition (the act or process of calculating) is accurate; noun POS matches.
SB-1060,set-up,n.,установка,"Спосіб організації або комплект обладнання, підготовлений для певної мети.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,set-up → «установка»; definition (a way of organising or a set of equipment prepared for a purpose) is accurate; noun POS matches.
SB-0895,preliminary,adj.,попередній,"При підготовці до основної справи; початковий, вступний, підготовчий.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"preliminary → «попередній»; definition (in preparation for the main matter; initial, introductory) is accurate; adjective POS matches."
SB-1330,definition,word family,визначення,"Виклад значення слова, групи слів, знака чи символу; особливо словникове визначення.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,definition → «визначення»; definition (a statement of the meaning of a word or symbol; a dictionary definition) is accurate; noun POS matches.
SB-0757,mercy,n.,милосердя,"Прощення або співчуття, особливо до тих, кому пощастило менше.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"mercy → «милосердя»; definition (forgiveness or compassion, esp. toward the less fortunate) is accurate; noun POS matches."
SB-1066,shipping,n.,доставка,Перевезення вантажів.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,shipping → «доставка»; definition (the transport of goods) is accurate; noun POS matches.
SB-1509,implications,word family,наслідки,Можливий або непрямий ефект або результат рішення чи дії.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,implications → «наслідки»; definition (a possible or indirect effect or result of a decision or action) is accurate; plural noun POS matches.
SB-0765,migration,n.,міграція,Випадок переїзду на деякий час жити в інше місце.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,migration → «міграція»; definition (an instance of moving to live elsewhere for a time) is accurate; noun POS matches.
SB-1302,widen,v.,розширити,Зробити широким або ширшим.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,widen → «розширити»; definition (to make wide or wider) is accurate; verb POS matches.
SB-1184,tempt,v.,спокусити,"Спровокувати когось на неправоту, особливо обіцяючи винагороду; заманювати.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"tempt → «спокусити»; definition (to provoke someone toward wrongdoing, esp. by promising reward; to lure) is accurate; verb POS matches."
SB-1466,proportion,word family,пропорція,"Кількість чогось, що є частиною цілої суми або числа.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,proportion → «пропорція»; definition (an amount that is a part of a whole sum or number) is accurate; noun POS matches.
SB-1582,version,word family,версія,Певна форма або варіація чогось.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,version → «версія»; definition (a particular form or variation of something) is accurate; noun POS matches.
SB-1497,cycle,word family,цикл,"Процес, який повертається до свого початку, а потім повторюється в тій же послідовності.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,cycle → «цикл»; definition (a process that returns to its start and repeats in the same sequence) is accurate; noun POS matches.
SB-0370,dictator,n.,диктатор,"Тоталітарний лідер країни, нації чи уряду.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,dictator → «диктатор»; definition (a totalitarian leader of a country or government) is accurate; noun POS matches.
SB-0078,archive,n.,архів,"Місце для зберігання раннього, а часто й історичного матеріалу. Архів зазвичай містить документи (листи, записи, газети тощо) або інші типи носіїв, які зберігаються для історичного інтересу.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,archive → «архів»; definition (a place storing historical documents or media kept for historical interest) is accurate; noun POS matches.
SB-0122,beloved,adj.,коханий,"Дуже любив, ніжно любив.",pass,pass,pass,flag,pass,pass,pass,pass,pass,P2,medium,pos-mismatch-in-definition,definitionUa,"Той, кого дуже люблять; ніжно улюблений.","beloved (adj) is defined with past-tense verb forms «Дуже любив, ніжно любив» ('loved'), a POS mismatch; an adjectival definition is needed."
SB-1118,stark,adj.,разючий; суворий,"Простий на вигляд; безплідний, безлюдний.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"stark → «разючий; суворий»; definition (plain-looking; barren, desolate) is accurate; adjective POS matches."
SB-1459,maximum,word family,максимум,Найвища межа.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,maximum → «максимум»; definition (the highest limit) is accurate; noun POS matches.
SB-0376,dip,v.,занурювати; опускатися,Опустити в рідину.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,dip → «занурювати; опускатися»; definition (to lower into a liquid) is accurate; verb POS matches.
SB-0337,deficit,n.,дефіцит,"Ситуація, коли або сума, за якої витрати перевищують (наприклад, державні) доходи.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,deficit → «дефіцит»; definition (a situation/amount where expenditure exceeds income) conveys the sense despite slightly awkward phrasing; noun POS matches.
SB-1229,transparency,n.,прозорість,відкритість; доступність для перевірки.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,transparency → «прозорість»; definition (openness; availability for inspection) is accurate; noun POS matches.
SB-1563,medical,word family,медичний,Про медичну практику або пов’язану з нею.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,medical → «медичний»; definition (of or relating to the practice of medicine) is accurate; adjective POS matches.
SB-1057,separation,n.,розділення,Акт роз'єднання двох або більше речей або умова роз'єднання.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"separation → «розділення»; definition (the act of separating two or more things, or the condition of being separated) is accurate; noun POS matches."
SB-0211,commerce,n.,комерція,Обмін або купівля-продаж товарів; особливо великомасштабний обмін товарами між різними місцями чи спільнотами; розширена торгівля або рух.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"commerce → «комерція»; definition (the exchange or buying and selling of goods, esp. large-scale trade) is accurate; noun POS matches."
SB-1712,schedule,word family,графік,"Процедурний план, як правило, але не обов’язково табличного характеру, із зазначенням послідовності операцій і запланованого часу, коли ці операції мають виконуватися.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,schedule → «графік»; definition (a procedural plan giving the sequence of operations and their planned times) is accurate; noun POS matches.
SB-0393,disrupt,v.,порушувати,Ввести в замішання або безлад.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,disrupt → «порушувати»; definition (to throw into confusion or disorder) is accurate; verb POS matches.
SB-1521,parallel,word family,паралельний,У всіх точках однаково віддалені один від одного.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,parallel → «паралельний»; definition (equidistant at all points) is accurate; adjective POS matches.
SB-1380,chapter,word family,розділ,"Один із основних розділів, на який поділяється опублікований твір, особливо книга.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"chapter → «розділ»; definition (one of the main divisions of a published work, esp. a book) is accurate; noun POS matches."
SB-0335,defensive,adj.,оборонний,"Що стосується захисту, на відміну від нападу.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"defensive → «оборонний»; definition (relating to defence, as opposed to attack) is accurate; adjective POS matches."
SB-1366,significant,word family,значний; суттєвий,Має помітний або великий ефект.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,significant → «значний; суттєвий»; definition (having a noticeable or large effect) is accurate; adjective POS matches.
SB-1031,rotation,n.,обертання,Акт повороту навколо центру або осі.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,rotation → «обертання»; definition (the act of turning around a centre or axis) is accurate; noun POS matches.
SB-0719,long-standing,adj.,давній,Існуючи тривалий час; тривалого існування.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,long-standing → «давній»; definition (existing for a long time; of long existence) is accurate; adjective POS matches.
SB-0499,fate,n.,доля,"Передбачувана причина, сила, принцип або божественна воля, яка визначає події.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,fate → «доля»; definition (a supposed force or divine will determining events) is accurate; noun POS matches.
SB-0387,discrimination,n.,дискримінація,"Диференційоване ставлення до окремої особи чи групи в невигідну для них сторону; ставлення або увага на основі класу чи категорії, а не індивідуальних заслуг; упередженість; упередження; фанатизм.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"discrimination → «дискримінація»; definition (differential, disadvantageous treatment of a person or group by class/category) is accurate; noun POS matches."
SB-0305,crawl,v.,повзати,Повзати; повільно рухатися на руках і колінах або волочачи тіло по землі.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,crawl → «повзати»; definition (to move slowly on hands and knees or dragging the body) is accurate though it restates the gloss; verb POS matches.
SB-1617,lecture,word family,лекція,"Розмовний урок або експозиція, як правило, для групи.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,"lecture → «лекція»; definition (a spoken lesson or exposition, usually to a group) conveys the sense; noun POS matches."
SB-0774,miracle,n.,чудо,"Подія, яка здається незрозумілою за законами природи і тому вважається надприродною за походженням.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,miracle → «чудо»; definition (an event inexplicable by natural law and thus deemed supernatural) is accurate; noun POS matches.
SB-1158,supervision,n.,нагляд,Акт або випадок нагляду.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,supervision → «нагляд»; definition (the act or instance of supervising) is near-circular but not misleading; noun POS matches.
SB-0943,psychiatric,adj.,психіатричний,Психіатрія або пов'язана з нею.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,psychiatric → «психіатричний»; definition (of or relating to psychiatry) is accurate; adjective POS matches.
SB-0537,gambling,n.,азартні ігри,"Діяльність, що характеризується балансом між виграшем і програшем, що регулюється сумішшю навичок і випадковості, як правило, із ставкою на результат.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"gambling → «азартні ігри»; definition (an activity balancing winning and losing, governed by skill and chance, with a stake) is accurate; noun POS matches."
SB-0648,intensify,v.,посилити,Стати інтенсивним або більш інтенсивним; діяти зі зростаючою силою чи енергією.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,intensify → «посилити»; definition (to become or make intense or more intense) is accurate; verb POS matches.
SB-0444,endeavour,n.,зусилля,Серйозна або наполеглива спроба досягти певної мети.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,endeavour → «зусилля»; definition (an earnest or persistent attempt to achieve a goal) is accurate; noun POS matches.
SB-0001,abolish,v.,скасувати,"Припинення закону, системи, установи, звичаю чи практики.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,"abolish → «скасувати»; definition (the ending of a law, system, institution, custom or practice) conveys the sense though framed nominally; verb gloss correct."
SB-0408,dose,n.,доза,"Відміряна порція ліків, прийнята в будь-який час.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,dose → «доза»; definition (a measured portion of medicine taken at one time) is accurate; noun POS matches.
SB-0993,renew,v.,відновити,Знову робити (щось) нове; для відновлення свіжості або початкового стану.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,renew → «відновити»; definition (to make new again; to restore freshness or original condition) is accurate; verb POS matches.
SB-1479,technical,word family,технічний,Технології або пов’язані з ними.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,technical → «технічний»; definition (of or relating to technology) is accurate; adjective POS matches.
SB-0107,backdrop,n.,фон,Обстановка або фон розіграної вистави.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,backdrop → «фон»; definition (the setting or background of a staged performance) is accurate; noun POS matches.
SB-0520,foreigner,n.,іноземець,Людина з чужої країни.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,foreigner → «іноземець»; definition (a person from another country) is accurate; noun POS matches.
SB-0282,coordinator,n.,координатор,"Той, хто або те, що координує.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,coordinator → «координатор»; definition (one who or that which coordinates) is accurate; noun POS matches.
SB-0429,elevate,v.,підняти,Підняти (щось) на вищу посаду.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,elevate → «підняти»; definition (to raise something to a higher position) is accurate; verb POS matches.
SB-1532,statistics,word family,статистика,"Систематичний збір даних вимірювань або спостережень, часто пов’язаних із демографічною інформацією, такою як підрахунок населення, доходи, підрахунок населення в різному віці тощо.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"statistics → «статистика»; definition (systematic collection of measurement or observation data, often demographic) is accurate; noun POS matches."
SB-0591,humanity,n.,людство,Людство; люди як група.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,humanity → «людство»; definition (humankind; people as a group) is accurate; noun POS matches.
SB-1752,relaxed,word family,розслаблений,Вільний від напруги або тривоги; невимушено; неквапливий.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,relaxed → «розслаблений»; definition (free from tension or anxiety; at ease; unhurried) is accurate; adjective POS matches.
SB-0479,execute,v.,виконувати,Здійснювати; ввести в дію.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,execute → «виконувати»; definition (to carry out; to put into action) selects the IELTS-relevant 'carry out' sense; verb POS matches.
SB-1606,gender,word family,стать,"Ідентифікація як чоловіка, жінки чи чогось іншого та асоціація з (соціальною) роллю або набором поведінкових і культурних рис, одягу тощо; категорія, до якої за цією ознакою належить особа.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,gender → «стать»; definition (identification as man/woman/other and the associated social role) is accurate; noun POS matches.
SB-0656,interim,adj.,тимчасовий,Тимчасовий.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,interim → «тимчасовий»; definition (temporary) is thin/near-circular but not misleading; adjective POS matches.
SB-0104,autonomy,n.,автономія,Право або умова самоврядування; свобода діяти або функціонувати незалежно.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,autonomy → «автономія»; definition (the right or condition of self-government; freedom to act independently) is accurate; noun POS matches.
SB-0975,refusal,n.,відмова,Акт відмови.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,refusal → «відмова»; definition (the act of refusing) is near-circular but not misleading; noun POS matches.
SB-0847,parish,n.,парафія,"Адміністративна частина єпархії, яка має власну церкву.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,parish → «парафія»; definition (an administrative part of a diocese with its own church) is accurate; noun POS matches.
SB-1291,warrior,n.,воїн,"Людина, яка активно бере участь у битві, конфлікті чи війні; солдат чи комбатант.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"warrior → «воїн»; definition (a person actively engaged in battle, conflict or war; a soldier) is accurate; noun POS matches."
SB-0999,reproduce,v.,відтворювати,Для створення або розмноження потомства або організмів статевим або нестатевим шляхом.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,reproduce → «відтворювати»; definition (to create offspring or organisms sexually or asexually) is accurate; verb POS matches.
SB-1209,timber,n.,деревина,Дерева в лісі розглядаються як джерело деревини.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,timber → «деревина»; definition (trees in a forest regarded as a source of wood) is accurate; noun POS matches.
SB-1235,tribunal,n.,трибунал,"Збори, до складу яких входять один або більше суддів для ведення судових справ; суд.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,tribunal → «трибунал»; definition (an assembly of one or more judges to conduct judicial business; a court) is accurate; noun POS matches.
SB-1010,respectively,adv.,відповідно,"У відносний спосіб; часто використовується під час порівняння списків масивів, де цей термін означає, що елементи в списках відповідають один одному в тому порядку, в якому вони вказані.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"respectively → «відповідно»; definition (in a relative manner, matching items in listed order) is accurate; adverb POS matches."
SB-0559,guerrilla,n.,партизан,"Солдат у невеликій незалежній групі, який бореться проти уряду чи регулярних сил шляхом раптових набігів.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,guerrilla → «партизан»; definition (a soldier in a small independent group fighting by surprise raids) is accurate; noun POS matches.
SB-0979,regulator,n.,регулятор,"Пристрій, який контролює або обмежує щось.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,regulator → «регулятор»; definition (a device that controls or limits something) is accurate; noun POS matches.
SB-0949,quota,n.,квота,"Зазначене число або відсоток, який може служити, наприклад, максимумом, мінімумом або ціллю.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"quota → «квота»; definition (a stated number or percentage serving as a maximum, minimum or target) is accurate; noun POS matches."
SB-1688,detected,word family,виявлено,Будучи поміченим.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,detected → «виявлено»; definition (being noticed) conveys the sense though the gerund phrasing is terse; consistent gloss.
SB-0746,maximize,v.,максимізувати,Зробити якомога більшим.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,maximize → «максимізувати»; definition (to make as large as possible) is accurate; verb POS matches.
SB-0833,outing,n.,виїзд,Прогулянка або екскурсія.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,outing → «виїзд»; definition (a walk or excursion) conveys the sense; «прогулянка/вилазка» would also fit; noun POS matches.
SB-0500,favourable,adj.,сприятливий,"Вираження або вказівка ​​на прихильність чи доброзичливість; схвалюючи, заохочуючи.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"favourable → «сприятливий»; definition (expressing or indicating favour; approving, encouraging) is accurate; adjective POS matches."
SB-1244,turnout,n.,явка,"Кількість або частка людей, які відвідують або беруть участь у події (особливо у виборах) або присутні на місці проведення.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"turnout → «явка»; definition (the number or proportion of people attending or participating, esp. in elections) is accurate; noun POS matches."
SB-0065,analogy,n.,аналогія,"Відношення подібності або еквівалентності між двома ситуаціями, людьми чи об’єктами, особливо коли використовується як основа для пояснення чи екстраполяції.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,analogy → «аналогія»; definition (a similarity or equivalence between situations used as a basis for explanation) is accurate; noun POS matches.
