id,word,pos,ua,definitionUa,ax_semantic,ax_natural,ax_grammar,ax_pos,ax_register,ax_calque,ax_consistency,ax_pedagogical,ax_ui,disposition,confidence,category,proposed_target,proposed_value,rationale
SB-0075,appreciation,n.,вдячність,"Справедлива оцінка якості, цінності, ваги тощо; визнання досконалості; вдячність і пошана.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,appreciation → «вдячність»; definition (a fair estimation of quality/value; recognition of excellence; gratitude and esteem) is accurate; noun POS matches.
SB-1009,respective,adj.,відповідний,"Що стосується конкретних осіб або речей, кожен до кожного; особливий; власні.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"respective → «відповідний»; definition (relating to particular persons or things, each to each; particular; own) is accurate; adjective POS matches."
SB-1533,status,word family,статус,"Стан, положення або становище людини відносно інших.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"status → «статус»; definition (a person's condition, position or standing relative to others) is accurate; noun POS matches."
SB-0176,cemetery,n.,кладовище,"Місце, де ховають померлих; цвинтар або меморіальний парк.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,cemetery → «кладовище»; definition (a place where the dead are buried; a graveyard or memorial park) is accurate; noun POS matches.
SB-0419,earnings,n.,заробіток,"Заробітна плата, зароблені гроші, дохід.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"earnings → «заробіток»; definition (wages, money earned, income) is accurate; noun POS matches."
SB-0790,mutual,adj.,взаємний,"Маючи однакові відносини, один до одного.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"mutual → «взаємний»; definition (having the same relation, one to another) is accurate; adjective POS matches."
SB-0056,allocation,n.,виділення,"Процес або процедура розподілу речей, особливо грошей або інших ресурсів.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"allocation → «виділення»; definition (the process of distributing things, esp. money or other resources) is accurate; noun POS matches."
SB-1639,couple,word family,пара,Два партнери в романтичних або сексуальних стосунках.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,couple → «пара»; definition (two partners in a romantic or sexual relationship) is accurate; noun POS matches.
SB-1089,solely,adv.,виключно,поодинці; виключно.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,solely → «виключно»; definition (alone; exclusively) is accurate though it restates the gloss; adverb POS matches.
SB-1020,revive,v.,оживити,"(фігуративно) Змусити (щось) вийти зі стану занепаду, занедбаності, забуття чи невідомості; знову зробити (щось) активним або жвавим; реанімувати, оживляти.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"revive → «оживити»; definition (figuratively, to bring out of decline/neglect/obscurity; to make active again; to resuscitate) is accurate; verb POS matches."
SB-0769,minimal,adj.,мінімальний,"Найменша можлива сума, кількість або ступінь.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,"minimal → «мінімальний»; definition (the smallest possible amount, quantity or degree) conveys the sense despite noun-framing; adjective POS matches."
SB-1568,notion,word family,поняття,"Ментальне сприйняття всього, що можна знати, думати або уявляти; ідея, концепція.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"notion → «поняття»; definition (a mental perception of anything knowable or imaginable; an idea, concept) is accurate; noun POS matches."
SB-1025,rip,v.,рвати; розривати,"Розділяти або відокремлювати частини (особливо чогось тендітного, наприклад, паперу чи тканини), розрізаючи чи розриваючи; гвалтом відірвати або вирвати.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"rip → «рвати; розривати»; definition (to separate parts, esp. of something fragile like paper or fabric, by cutting or tearing) is accurate; verb POS matches."
SB-1601,exceed,word family,перевищувати,Виходити за (якусь межу); перевершити; бути довшим ніж.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,exceed → «перевищувати»; definition (to go beyond a limit; to surpass) is accurate; verb POS matches.
SB-1476,specified,word family,зазначено,Ретельно пояснено.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,specified → «зазначено»; definition (carefully explained) conveys the sense though 'named explicitly' would be more precise; consistent gloss.
SB-0326,decision-making,n.,прийняття рішень,Процес аналізу можливостей і вибору одного рішення.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,decision-making → «прийняття рішень»; definition (the process of analysing possibilities and choosing one) is accurate; noun POS matches.
SB-1678,ambiguous,word family,неоднозначний,Відкритий для багатьох інтерпретацій.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,ambiguous → «неоднозначний»; definition (open to many interpretations) is accurate; adjective POS matches.
SB-1399,injury,word family,травма,Пошкодження тіла живої істоти.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,injury → «травма»; definition (damage to the body of a living being) is accurate; noun POS matches.
SB-1473,sequence,word family,послідовність,Набір речей поруч один з одним у встановленому порядку; серія.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,sequence → «послідовність»; definition (a set of things placed in a set order; a series) is accurate; noun POS matches.
SB-1163,suppress,v.,придушити,"Покінчити, особливо силою, розчавити, знищити; забороняти, підкоряти.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"suppress → «придушити»; definition (to put an end to, esp. by force; to crush, destroy; to forbid, subdue) is accurate; verb POS matches."
SB-1534,stress,word family,стрес,"Емоційний тиск, який відчуває людина чи інша тварина.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,stress → «стрес»; definition (emotional pressure felt by a person or other animal) is accurate; noun POS matches.
SB-0442,encouragement,n.,заохочення,"Слова чи дії, які підвищують чиюсь впевненість",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,encouragement → «заохочення»; definition (words or actions that raise someone's confidence) is accurate; noun POS matches.
SB-1049,segment,n.,сегмент,"Одна з частин, на яку природно поділяється або ділиться будь-яке тіло; розділена або відрізана частина; розділ; порція.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"segment → «сегмент»; definition (one of the parts into which a body is naturally divided; a section, portion) is accurate; noun POS matches."
SB-0136,bless,v.,благословляти,Викликати божественну прихильність.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,bless → «благословляти»; definition (to invoke divine favour) is accurate; verb POS matches.
SB-1246,twist,"v., n.",крутити,"Повертати кінці чого-небудь, зазвичай нитки, мотузки тощо, у протилежних напрямках, часто із застосуванням сили.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"twist → «крутити»; definition (to turn the ends of something, usually thread or rope, in opposite directions, often with force) is accurate; v.,n. POS matches."
SB-0664,invisible,adj.,невидимий,Неможливо побачити; з поля зору; не видно.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,invisible → «невидимий»; definition (impossible to see; out of view; not seen) is accurate; adjective POS matches.
SB-0238,condemn,v.,засуджувати,Різко критикувати або засуджувати; розкритикувати.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,condemn → «засуджувати»; definition (to criticise or censure sharply) is accurate though it restates the gloss; verb POS matches.
SB-1373,achieve,word family,досягти,Успішно виконувати; виконати.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,achieve → «досягти»; definition (to carry out successfully; to accomplish) is accurate; verb POS matches.
SB-1369,specific,word family,конкретний; специфічний,Явний або певний.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,specific → «конкретний; специфічний»; definition (explicit or definite) is accurate; adjective POS matches.
SB-1511,internal,word family,внутрішній,З або розташована всередині.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,internal → «внутрішній»; definition (of or located inside) conveys the sense despite the calqued 'З або' opening; adjective POS matches.
SB-1124,stir,v.,ворушити,"Порушувати взаємне розташування частинок (рідини чи подібного), пропускаючи через них предмет.",pass,flag,pass,pass,pass,pass,flag,pass,pass,P2,medium,imprecise-gloss,ua,розмішувати; помішувати,"the definition describes stirring the particles of a liquid, but the gloss «ворушити» (to move/stir slightly) is imprecise for that sense; «помішувати/розмішувати» fits the liquid-stirring meaning."
SB-0259,constitute,v.,становити,Складати щось як його частини; утворювати або офіційно встановлювати.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,constitute → «становити»; definition (to make up something as its parts; to form or formally establish) is accurate; verb POS matches.
SB-1041,scattered,adj.,розкиданий,"Розпорошені, розбиті на роз'єднані одиниці.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"scattered → «розкиданий»; definition (dispersed, broken into disconnected units) is accurate; adjective POS matches."
SB-1241,troubled,adj.,стурбований,"Тривожний, стурбований, змучений турботами.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"troubled → «стурбований»; definition (anxious, worried, tormented by cares) is accurate; adjective POS matches."
SB-1594,capable,word family,здатний,"Умілий та ефективний; наявність здібностей, необхідних для конкретного завдання; наявність бажання щось зробити; дозволяти або бути сприйнятливим до чогось.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,capable → «здатний»; definition (skilled and effective; having the abilities required for a task) conveys the sense; adjective POS matches.
SB-0285,copyright,n.,авторське право,"Право за законом бути суб’єктом, який визначає, хто може публікувати, копіювати та поширювати твір, музику, малюнок чи інший авторський твір.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"copyright → «авторське право»; definition (the legal right determining who may publish, copy and distribute a work) is accurate; noun POS matches."
SB-0672,judicial,adj.,судовий,Що стосується відправлення правосуддя.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,judicial → «судовий»; definition (relating to the administration of justice) is accurate; adjective POS matches.
SB-0352,deprive,v.,позбавляти,"Вживається з «від», щоб забрати щось у (когось) і тримати подалі; відмовляти комусь у чомусь.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,deprive → «позбавляти»; definition (to take something away from someone and keep it from them; to deny) is accurate; verb POS matches.
SB-1263,vanish,v.,зникати,Стати невидимим або непомітно зникнути з поля зору.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,vanish → «зникати»; definition (to become invisible or disappear from view imperceptibly) is accurate; verb POS matches.
SB-0042,aggression,n.,агресія,Ворожа чи деструктивна поведінка чи дії.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,aggression → «агресія»; definition (hostile or destructive behaviour or actions) is accurate; noun POS matches.
SB-0963,rear,"adj., n.",задній,"Задня або крайня задня частина; те, що позаду, або останнє за порядком.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"rear → «задній»; definition (the back or rearmost part; that which is behind or last in order) is accurate; adj.,n. POS matches."
SB-1623,preceding,word family,попередній,"Відбувається до або перед чимось іншим, у часі, місці, ранзі чи послідовності.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"preceding → «попередній»; definition (occurring before something else in time, place, rank or sequence) is accurate; adjective POS matches."
SB-0585,horizon,n.,горизонт,"Видима горизонтальна лінія (у всіх напрямках), де небо, здається, зустрічається з землею на відстані.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,horizon → «горизонт»; definition (the visible horizontal line where sky appears to meet the ground in the distance) is accurate; noun POS matches.
SB-1481,technology,word family,технології,"Будь-які корисні навички чи механізми, які люди розробили чи винайшли (зокрема, у донаукові епохи).",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"technology → «технології»; definition (useful skills or mechanisms people have developed, incl. in pre-scientific eras) is accurate; noun POS matches."
SB-0368,diagnosis,n.,діагноз,Процес або випадок ідентифікації природи та причини медичного стану чи хвороби.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,diagnosis → «діагноз»; definition (the process or instance of identifying the nature and cause of a medical condition) is accurate; noun POS matches.
SB-1690,displacement,word family,переміщення,Акт витіснення або стан витіснення; постановка з місця.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,displacement → «переміщення»; definition (the act or state of displacing; putting out of place) conveys the sense; noun POS matches.
SB-1225,transcript,n.,стенограма,"Щось, що було транскрибовано; письмо або твір, що складається з тих самих слів, що й оригінал; письмова копія.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,transcript → «стенограма»; definition (something transcribed; a written copy in the same words as the original) is accurate; noun POS matches.
SB-0900,prescription,n.,рецепт,"Письмове розпорядження від уповноваженого практикуючого лікаря про надання ліків або інше лікування, наприклад (офтальмологічне) спеціальні лінзи, необхідні для пари окулярів.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,prescription → «рецепт»; definition (a written order from an authorised practitioner for medicine or treatment such as lenses) is accurate; noun POS matches.
SB-0511,flaw,n.,недолік,"Дефект, помилка або недосконалість, особливо прихована.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"flaw → «недолік»; definition (a defect, error or imperfection, esp. a hidden one) is accurate; noun POS matches."
SB-1212,tolerance,n.,толерантність,"Здатність або практика толерантності; прийняття або терпляче ставлення до переконань, думок або практики інших; відсутність фанатизму.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,tolerance → «толерантність»; definition (the ability or practice of tolerating; acceptance of others' beliefs; absence of bigotry) is accurate; noun POS matches.
SB-0904,presidency,n.,президентство,Посада або роль президента.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,presidency → «президентство»; definition (the office or role of a president) is accurate; noun POS matches.
SB-1542,capacity,word family,місткість,"Здатність утримувати, приймати або поглинати.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"capacity → «місткість»; definition (the ability to hold, receive or absorb) is accurate; noun POS matches."
SB-1627,subsidiary,word family,дочірнє підприємство,"Компанія, що належить материнській компанії або холдинговій компанії, також називається дочірньою компанією або дочірньою компанією.",pass,flag,pass,pass,pass,pass,pass,pass,pass,P2,high,redundant-word-repetition,definitionUa,"Компанія, що належить материнській або холдинговій компанії; також дочірня компанія.","subsidiary definition repeats «дочірньою компанією або дочірньою компанією» (identical phrase either side of 'або'), a redundant repetition; the gloss is correct."
SB-0455,enrol,v.,зарахувати,"Офіційно записати або записатися на курс, програму чи до установи.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"enrol → «зарахувати»; definition (to officially register or sign up for a course, programme or institution) is accurate; verb POS matches."
SB-1709,reinforced,word family,посилений,Був або містить підкріплення.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,reinforced → «посилений»; definition (was or contains reinforcement) conveys the sense despite terse phrasing; consistent gloss.
SB-1749,portion,word family,частина,Виділена сума.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,portion → «частина»; definition (an allotted amount) is accurate; noun POS matches.
SB-0055,allocate,v.,виділити,Відкладати для певної мети.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,allocate → «виділити»; definition (to set aside for a particular purpose) is accurate; verb POS matches.
SB-0489,exploitation,n.,експлуатація,Неправомірне використання чого-небудь в корисливих цілях.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,exploitation → «експлуатація»; definition (improper use of something for selfish ends) is accurate; noun POS matches.
SB-1699,inevitably,word family,неминуче,"Таким чином, якого неможливо уникнути або запобігти.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,inevitably → «неминуче»; definition (in a way that cannot be avoided or prevented) is accurate; adverb POS matches.
SB-0084,ash,n.,попіл,Суцільні залишки пожежі.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,ash → «попіл»; definition (the residue of a fire) is accurate; «Тверді» would be more precise than «Суцільні» but the sense is clear; noun POS matches.
SB-0748,meantime,n.,тим часом,"Час, витрачений на очікування іншої події; час між ними.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,meantime → «тим часом»; definition (the time spent waiting for another event; the time in between) is accurate; noun POS matches.
SB-1337,evidence,word family,докази; свідчення,"Факти або спостереження, представлені на підтримку твердження.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,evidence → «докази; свідчення»; definition (facts or observations presented to support a claim) is accurate; noun POS matches.
SB-0971,referendum,n.,референдум,Пряме всенародне голосування щодо запропонованого закону чи конституційної поправки.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,referendum → «референдум»; definition (a direct popular vote on a proposed law or constitutional amendment) is accurate; noun POS matches.
SB-0678,kidney,n.,нирка,"Орган в організмі, який фільтрує кров, утворюючи сечу.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,kidney → «нирка»; definition (an organ that filters blood to form urine) is accurate; noun POS matches.
SB-1227,transit,n.,транзит,"Перевезення людей або товарів з одного місця в інше, особливо в системі громадського транспорту; транспортні засоби, що використовуються для таких перевезень.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"transit → «транзит»; definition (the transport of people or goods, esp. in a public transport system) is accurate; noun POS matches."
SB-1200,thereby,adv.,тим самим,За ним; цим; таким чином або як наслідок цього.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,thereby → «тим самим»; definition (by that; thus or as a consequence of that) conveys the sense; adverb POS matches.
SB-1715,theme,word family,тема,"Предмет, тепер особливо розмови чи художнього твору; тема.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"theme → «тема»; definition (the subject, esp. of conversation or an artistic work) is accurate; noun POS matches."
SB-1282,virtue,n.,чеснота,Відповідність моральним принципам; відповідність поведінки чи думки вимогам моралі; хороша моральна поведінка.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,virtue → «чеснота»; definition (conformity to moral principles; good moral conduct) is accurate; noun POS matches.
SB-1500,dimensions,word family,розміри,Вимірювані характеристики розміру; також окремі аспекти складного питання.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,dimensions → «розміри»; definition (measurable characteristics of size; also aspects of a complex issue) is accurate; plural noun POS matches.
SB-1458,location,word family,розташування,Конкретна точка або місце у фізичному просторі.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,location → «розташування»; definition (a specific point or place in physical space) is accurate; noun POS matches.
SB-1697,implicit,word family,неявний,"Пропонується опосередковано, без прямого вираження.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"implicit → «неявний»; definition (implied indirectly, without direct expression) is accurate; adjective POS matches."
SB-0045,albeit,conj.,хоча,"Сполучник зі значенням «хоча» або «незважаючи на те, що».",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,albeit → «хоча»; definition (a conjunction meaning 'although' or 'even though') is accurate; conjunction POS matches.
SB-0733,mandatory,adj.,обов'язковий,обов'язковий; вимагається або наказується владою.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,mandatory → «обов'язковий»; definition (compulsory; required or ordered by authority) is accurate though it restates the gloss; adjective POS matches.
SB-0938,protocol,n.,протокол,"Набір формальних правил, що описують, як передавати або обмінюватися даними, особливо через мережу.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"protocol → «протокол»; definition (a set of formal rules describing how to transmit or exchange data, esp. over a network) is accurate; noun POS matches."
SB-0839,overly,adv.,надмірно,У надмірній мірі.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,overly → «надмірно»; definition (to an excessive degree) is accurate; adverb POS matches.
SB-0650,intensive,adj.,інтенсивний,Виконується з інтенсивністю або значною мірою; ретельний.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,intensive → «інтенсивний»; definition (carried out with intensity or to a considerable degree; thorough) is accurate; adjective POS matches.
SB-0622,influential,adj.,впливовий,Володіння чи здійснення впливу.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,influential → «впливовий»; definition (possessing or exercising influence) conveys the sense despite noun-framing; adjective POS matches.
SB-0433,embarrassment,n.,збентеження,"Стан дискомфорту, що виникає через сором'язливість або свідомість порушення соціального правила; приниження.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,embarrassment → «збентеження»; definition (discomfort from shyness or awareness of breaching a social rule; humiliation) is accurate; noun POS matches.
SB-0310,critique,n.,критика,"Есе, в якому критикується, рецензується інший твір тощо.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,critique → «критика»; definition (an essay that criticises or reviews another work) is accurate; noun POS matches.
SB-0905,presidential,adj.,президентський,Що стосується президента чи президентства.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,presidential → «президентський»; definition (relating to a president or the presidency) is accurate; adjective POS matches.
SB-0187,civic,adj.,громадянський,"Про або щодо громадянина, або про добросовісне громадянство та його права та обов'язки.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,civic → «громадянський»; definition (relating to a citizen or to good citizenship and its rights and duties) is accurate; adjective POS matches.
SB-0010,acceptance,n.,прийняття,"Акт приймання; отримання чогось запропонованого з мовчазною згодою, схваленням або задоволенням; особливо, сприятливий прийом; затвердження.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,acceptance → «прийняття»; definition (the act of accepting; receiving something offered with approval; a favourable reception) is accurate; noun POS matches.
SB-0153,buffer,n.,буфер,"Частина пам’яті, виділена для тимчасового зберігання даних, часто перед їх надсиланням на зовнішній пристрій або під час отримання із зовнішнього пристрою.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"buffer → «буфер»; definition (a portion of memory allocated for temporary data storage, often before sending to a device) is accurate; noun POS matches."
SB-0823,offspring,n.,потомство,дочка чи син людини; дитина людини.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,offspring → «потомство»; definition (a person's daughter or son; a person's child) is accurate; noun POS matches.
SB-0178,chaos,n.,хаос,Будь-який стан розладу; плутана або аморфна суміш або конгломерат.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,chaos → «хаос»; definition (any state of disorder; a confused or amorphous mixture) is accurate; noun POS matches.
SB-1289,warfare,n.,війна,Ведення війни або збройного конфлікту проти ворога.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,warfare → «війна»; definition (the conduct of war or armed conflict against an enemy) conveys the sense; «ведення війни/воєнні дії» would be more precise but the def clarifies it.
SB-1325,consistent,word family,послідовний; узгоджений; сталий,"Регулярного, надійного характеру.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"consistent → «послідовний; узгоджений; сталий»; definition (of a regular, reliable character) is accurate; adjective POS matches."
SB-0547,governance,n.,управління,"Процес, або сила, управління; уряд або адміністрація.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,governance → «управління»; definition (the process or power of governing; government or administration) is accurate; noun POS matches.
SB-0407,donor,n.,донор,"Той, хто робить пожертву.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,donor → «донор»; definition (one who makes a donation) is accurate; noun POS matches.
SB-1403,journal,word family,журнал,Періодичне видання з академічними чи професійними статтями; також особистий щоденник.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,journal → «журнал»; definition (a periodical with academic or professional articles; also a personal diary) is accurate; noun POS matches.
SB-1760,suspended,word family,призупинено,Змусив на деякий час зупинитися; переривається або затримується.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,suspended → «призупинено»; definition (made to stop for a time; interrupted or delayed) conveys the sense despite the awkward «Змусив»; consistent gloss.
SB-1664,publication,word family,публікація,Акт видання друкованого чи іншого видання.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,publication → «публікація»; definition (the act of issuing a printed or other edition) is accurate; noun POS matches.
SB-1768,conceived,word family,задуманий,сформований у свідомості,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,conceived → «задуманий»; definition (formed in the mind) conveys the sense despite terse phrasing; consistent gloss.
SB-0270,continually,adv.,постійно,У регулярній або повторюваній послідовності; дуже часто.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,continually → «постійно»; definition (in a regular or repeated sequence; very often) is accurate; adverb POS matches.
SB-1065,sheer,adj.,чистий,прямо; повний; чистий.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,sheer → «чистий»; definition (utter; complete; pure) conveys the intensifier sense; adjective POS matches.
SB-1510,imposed,word family,нав'язаний,викладено авторитетно як обов'язкові,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,imposed → «нав'язаний»; definition (set out authoritatively as binding) conveys the sense despite terse phrasing; consistent gloss.
SB-1391,cultural,word family,культурний,Що стосується культури.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,cultural → «культурний»; definition (relating to culture) is accurate; adjective POS matches.
SB-0568,handy,adj.,зручний,"Простий у використанні, корисний.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"handy → «зручний»; definition (easy to use, useful) is accurate; adjective POS matches."
SB-1129,strategic,adj.,стратегічний,Відносно стратегії.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,strategic → «стратегічний»; definition (relating to strategy) is accurate; adjective POS matches.
SB-0747,meaningful,adj.,значущий,"Має значення, значний.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,meaningful → «значущий»; definition (having meaning; significant) is accurate; adjective POS matches.
SB-0837,outsider,n.,сторонній,"Той, хто не є частиною спільноти чи організації.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,outsider → «сторонній»; definition (one who is not part of a community or organisation) is accurate; noun POS matches.
SB-0299,counter (argue against),v.,заперечувати; протиставляти аргумент,Відповідати на твердження протилежним аргументом або доказом.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,counter → «заперечувати; протиставляти аргумент»; definition (to respond to a claim with an opposing argument or evidence) is accurate; the disambiguation matches; verb POS correct.
SB-1746,military,word family,військовий,"Стосовно збройних сил, таких як армія, морська піхота, флот і авіація (часто на відміну від цивільних чи поліцейських сил).",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"military → «військовий»; definition (relating to the armed forces such as army, marines, navy and air force) is accurate; adjective POS matches."
SB-0639,insufficient,adj.,недостатній,"Недостатньо; типу або виду, якого недостатньо, який не задовольняє вимоги чи потреби.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,insufficient → «недостатній»; definition (not enough; of a kind or amount that does not meet requirements) is accurate; adjective POS matches.
SB-0910,prevalence,n.,поширеність,Якість або умова переважання; широке розширення або поширення.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,prevalence → «поширеність»; definition (the quality or condition of being prevalent; wide extension or spread) is accurate; noun POS matches.
